A5AF32A8 - 27.31 (850)
7371F781 - 2.58 (850)
7B3C9964 - 34.46 (854)
2DBC2CF9 - 63.8 (854)
201A21B8 - 15.34 (855)
FDB3D03F - 77.73 (856)
A91D934F - 48.63 (857)
3891ADA4 - 76.28 (857)
E6BF0D79 - 90.64 (858)
9F394357 - 13.16 (858)
94C14CBF - 62.88 (858)
15BEE61D - 16.64 (860)
F95ED178 - 2.09 (861)
3D508A52 - 12.99 (863)
A0857CDA - 88.76 (864)
7E33E2F2 - 39.21 (864)
FD2BC303 - 26.61 (865)
822898D8 - 56.4 (866)
DEFA1430 - 8.23 (866)
6292B1A8 - 19.61 (869)
1B5D48ED - 88.45 (872)
39667691 - 43.86 (873)
47967409 - 21.35 (876)
6678CA49 - 19.03 (880)
92EFD926 - 61.58 (880)
E7992239 - 42.9 (880)
2AB93C8F - 19.88 (880)
C72D3B63 - 65.39 (881)
B62C77A1 - 79.96 (883)
BCB6CDA8 - 59.08 (884)
595FE2F9 - 53.1 (885)
D478EE23 - 81.98 (887)
CB319C2E - 35.7 (892)
C262EA89 - 70.45 (893)
FE82B4B1 - 64.03 (893)
B6B10608 - 74.04 (893)
3473037D - 94.0 (895)
6234CF41 - 32.72 (895)
EF80D3EE - 73.48 (896)
3A06E667 - 41.06 (896)
B96C5D58 - 72.16 (897)
ACC2B6EE - 100.51 (898)
5F84A480 - 35.57 (898)
5438802D - 23.18 (902)
1E93B5F7 - 71.18 (902)
7473A094 - 62.34 (903)
B83B18D9 - 21.14 (905)
A0689B29 - 86.96 (906)
AB75A477 - 27.05 (910)
31BB3E52 - 31.71 (910)
C626F5AD - 92.22 (911)
299BC072 - 54.2 (911)
4FD05166 - 15.77 (911)
6596E7DF - 45.44 (912)
2773ED44 - 90.36 (913)
EA1FAA6D - 12.43 (913)
8019C56E - 35.79 (913)
CCCF5FC1 - 10.75 (913)
D0D23EC9 - 1.78 (915)
80F693D9 - 65.45 (915)
4E421022 - 57.34 (916)
6958CCF2 - 27.37 (916)
135AB3BB - 42.89 (917)
045081BE - 24.69 (917)
B5B88BE1 - 16.3 (919)
153B70B8 - 59.62 (920)
E8697A88 - 25.54 (920)
17FFD4BA - 34.99 (921)
A9A47C19 - 29.48 (921)
B661A6CE - 80.46 (922)
289096D4 - 17.62 (925)
BA3C9D50 - 24.87 (926)
A16105FD - 37.51 (927)
D6A8254A - 100.12 (927)
2ED77D0B - 49.26 (928)
93C98C5C - 93.83 (928)
C587B425 - 79.36 (929)
6FA036D7 - 81.09 (930)
37C06FBB - 8.7 (931)
CD1C390A - 22.73 (933)
0CE55F45 - 59.52 (933)
17AE508E - 63.32 (933)
ECA61739 - 8.43 (934)
A9BF21AB - 100.53 (935)
DFC283CE - 69.27 (937)
6BC0007D - 93.66 (937)
3824AB06 - 74.53 (938)
A4BE2382 - 3.73 (941)
0DA9A733 - 15.53 (943)
9B8A4762 - 96.4 (943)
C11B2D9E - 61.18 (943)
6EEA2699 - 47.59 (945)
E7524AAD - 44.85 (945)
46331F37 - 99.01 (945)
A07608C0 - 28.91 (947)
4978C8DE - 29.03 (948)
56BE7697 - 89.09 (950)
5D9EE5D5 - 18.28 (952)
B4C6E754 - 94.16 (952)
6926352E - 52.29 (953)
C5163AEC - 17.83 (953)
93369F4E - 69.77 (957)
9EEAC4EC - 37.02 (957)
B4064BCD - 22.34 (959)
A184C735 - 17.74 (960)
C4D78FB4 - 61.65 (961)
58726502 - 28.79 (964)
F7084EB4 - 33.49 (964)
ECC456FD - 53.67 (965)
31639253 - 91.5 (965)
063A9CFC - 51.39 (966)
DBFC27E8 - 17.86 (967)
A44130E7 - 44.7 (968)
B13D824D - 15.68 (969)
1FFDE198 - 72.22 (970)
88970A81 - 56.18 (970)
0CD81464 - 76.88 (970)
E3F68E1E - 45.62 (972)
0D717D5C - 84.7 (974)
3D396FCF - 24.79 (977)
5E178372 - 76.94 (978)
B202407A - 65.89 (980)
AD09F2CA - 68.3 (981)
557BDF08 - 62.74 (982)
077EACC7 - 21.3 (982)
4741C497 - 94.31 (985)
8CBF06F0 - 68.58 (985)
63EA7DF1 - 11.92 (985)
68C25E6C - 36.7 (985)
CC94B510 - 22.28 (986)
E1D1798F - 15.27 (988)
4DB82DF2 - 55.27 (988)
580F6F76 - 9.57 (988)
A449EBDE - 55.4 (988)
3BA50D1B - 93.94 (989)
C72AA0C8 - 1.08 (991)
5CF4C1E9 - 70.67 (991)
2601A17F - 32.39 (992)
270D3B98 - 22.62 (992)
D43C0CFF - 78.88 (993)
CABB2EDF - 92.26 (997)
962EBA13 - 96.6 (998)
E73B8EA5 - 54.92 (998)
DF265EF5 - 18.63 (1000)
124C49E5 - 4.49 (1000)
